session_id,src_ip,dst_ip,inter_arrival_times,is_attack
s01088,192.168.1.105,203.0.113.90,"[32.89, 28.83, 28.97, 30.85, 33.65, 28.11, 30.4, 31.36, 28.87, 29.77, 28.86, 31.35]",True
s00473,192.168.1.13,142.250.80.14,"[24.35, 64.77, 22.0, 11.47, 47.65, 49.56, 49.36, 41.64, 14.38, 102.82, 44.6, 47.21, 53.2]",False
s00826,192.168.1.142,198.51.100.7,"[29.44, 30.67, 29.27, 30.5, 29.69, 29.1, 29.68, 29.95, 31.09, 30.46, 30.74, 29.02, 30.93]",True
s00456,192.168.1.239,93.184.216.34,"[19.34, 41.99, 135.45, 95.59, 12.66, 101.32, 26.75]",False
s01004,192.168.1.44,194.26.29.112,"[82.98, 106.44, 95.94, 105.43, 111.44, 91.13, 104.74]",True
s00110,192.168.1.67,13.107.21.200,"[55.61, 14.73, 2.44, 17.08, 13.69, 56.37, 5.22, 16.64, 11.38, 7.96, 48.21, 33.59, 29.15]",False
s00649,192.168.1.142,45.154.255.88,"[30.02, 27.9, 33.21, 30.36, 32.56, 30.24, 28.9, 31.58, 31.38, 30.55, 25.78, 29.0, 32.2, 30.88, 32.24, 31.73]",True
s00114,192.168.1.203,104.16.85.20,"[3.19, 1.14, 2.51, 1.52, 1.4, 2.95, 50.7, 1.32, 2.36, 50.32]",False
s01068,192.168.1.78,45.154.255.88,"[98.38, 106.9, 108.84, 91.94, 79.45, 114.52, 107.68, 117.65, 112.58]",True
s00884,192.168.1.210,185.220.101.44,"[61.09, 55.82, 58.72, 60.93, 58.23, 57.62, 60.03, 56.08, 60.21, 57.68, 63.5]",True
s00915,192.168.1.210,45.154.255.88,"[29.73, 29.28, 30.51, 30.08, 29.44, 28.27, 28.87, 27.62, 29.16, 30.68, 31.12, 29.2, 31.76, 29.69, 30.89, 29.36, 31.34, 29.83, 30.16, 29.5, 28.53]",True
s00745,192.168.1.10,194.26.29.112,"[99.22, 99.03, 95.85, 105.33, 97.77, 114.49]",True
s00447,192.168.1.114,17.253.144.10,"[14.3, 3.73, 7.09, 14.16, 38.31]",False
s00821,192.168.1.142,45.154.255.88,"[37.22, 48.7, 48.47, 54.03, 51.43, 40.16, 45.44, 48.09, 36.23, 54.63, 52.16, 46.93, 36.28, 36.35, 44.31, 39.86]",True
s00596,192.168.1.206,142.250.80.14,"[8.88, 16.02, 45.3, 27.92, 11.32, 3.54, 6.83, 15.56, 73.47, 6.68, 8.55, 5.08, 52.79]",False
s00554,192.168.1.55,198.51.100.25,"[5.29, 0.98, 3.34, 5.69, 6.14, 64.04]",False
s00611,192.168.1.44,185.220.101.44,"[119.69, 116.31, 111.06, 125.99, 124.08, 117.11, 118.51, 87.1, 131.51, 128.45, 118.74, 134.02, 130.05, 125.83, 144.84, 110.76]",True
s00470,192.168.1.244,93.184.216.34,"[42.11, 3.24, 2.51, 2.89, 62.22, 16.76, 0.98, 3.41, 3.29]",False
s00597,192.168.1.169,142.250.80.14,"[32.57, 22.62, 23.24, 38.66, 106.73, 49.32, 69.83, 208.09, 57.99]",False
s01048,192.168.1.44,194.26.29.112,"[165.36, 197.89, 199.0, 201.32, 201.75, 202.25, 187.89, 201.43, 158.97, 200.86, 178.17, 182.46, 169.15, 195.03, 186.67, 184.26, 159.73, 192.86, 169.16, 182.65, 181.04]",True
s00713,192.168.1.25,185.220.101.44,"[275.56, 296.33, 287.55, 292.14, 315.88, 289.51, 297.37, 307.66, 306.67, 285.99, 290.36, 316.56, 287.79, 309.44, 282.47]",True
s00808,192.168.1.233,194.26.29.112,"[36.37, 53.8, 50.3, 46.79, 48.15, 48.23, 42.9, 46.85, 49.65, 50.97, 44.79, 40.8, 51.08]",True
s00780,192.168.1.210,198.51.100.7,"[10.36, 9.82, 9.8, 9.46, 10.08, 9.69, 9.99, 10.01, 9.92, 9.96, 10.08]",True
s01071,192.168.1.142,195.123.245.9,"[16.16, 15.57, 16.32, 16.65, 15.21, 13.78, 14.21, 13.83, 13.83, 14.27]",True
s00391,192.168.1.239,93.184.216.34,"[56.88, 68.26, 10.8, 5.66, 70.75, 30.28, 21.23, 32.34]",False
s00755,192.168.1.10,194.26.29.112,"[14.27, 16.14, 16.23, 15.85, 14.98, 15.43, 15.48, 15.81]",True
s00766,192.168.1.10,45.154.255.88,"[96.5, 109.2, 100.49, 94.76, 117.7, 111.29, 92.41, 100.0, 104.66, 114.75]",True
s01036,192.168.1.10,185.220.101.44,"[15.4, 15.04, 16.26, 17.03, 14.25, 14.84, 13.79, 12.82, 14.28, 17.68, 16.59, 13.17, 13.29, 13.88]",True
s00118,192.168.1.195,104.16.85.20,"[176.95, 34.55, 29.91, 19.12, 15.14, 22.99]",False
s01082,192.168.1.10,185.190.140.22,"[616.67, 627.58, 592.7, 571.16, 574.76, 659.33, 587.99]",True
s01195,192.168.1.142,195.123.245.9,"[17.4, 16.15, 15.78, 17.37, 13.02, 16.9, 13.35, 14.21, 12.11, 15.45, 17.08, 14.92, 18.03, 18.21, 17.47, 18.07]",True
s00917,192.168.1.105,45.154.255.88,"[58.04, 58.17, 59.95, 59.37, 65.18, 59.56, 53.81, 64.18, 61.63]",True
s01158,192.168.1.233,91.108.4.182,"[16.13, 14.32, 15.82, 15.86, 14.95, 16.33, 13.61, 12.83, 16.49, 17.88, 12.38, 15.61, 12.74, 11.9, 11.72, 17.5, 17.81, 14.45, 13.59]",True
s00904,192.168.1.44,185.220.101.44,"[18.19, 16.98, 17.67, 17.46, 15.73, 16.92, 12.63, 12.13, 15.85]",True
s00450,192.168.1.49,93.184.216.34,"[2.2, 25.7, 36.13, 2.08, 1.18, 0.71, 20.66, 1.47, 0.14]",False
s00526,192.168.1.212,13.107.21.200,"[40.94, 1.43, 2.53, 3.35, 51.85, 1.22, 0.82, 0.48, 47.75, 1.74, 2.99, 1.59, 3.16, 2.57, 1.67, 1.74]",False
s00979,192.168.1.78,185.190.140.22,"[134.65, 116.03, 112.89, 127.49, 109.91, 125.37, 124.9, 117.95, 134.19, 125.04, 134.9, 129.3]",True
s00116,192.168.1.242,17.253.144.10,"[16.09, 5.18, 45.0, 20.58, 28.69, 20.19, 19.63]",False
s00008,192.168.1.46,34.120.55.12,"[36.1, 18.55, 17.54, 163.57, 83.17, 33.37, 126.09, 25.36, 37.5, 67.95]",False
s00630,192.168.1.25,185.190.140.22,"[100.11, 96.12, 93.97, 80.09, 93.87, 83.52, 95.68, 100.85]",True
s00680,192.168.1.25,45.154.255.88,"[13.92, 16.12, 13.56, 13.79, 14.69, 13.63, 14.14, 13.87, 16.66, 17.11, 15.71, 13.41, 16.02, 17.44, 12.87, 12.39]",True
s00989,192.168.1.142,203.0.113.90,"[270.75, 298.98, 333.85, 297.45, 300.75, 272.57, 301.16, 312.76, 328.84, 306.43, 308.3, 289.13, 303.11, 268.61, 296.46, 274.19, 287.8]",True
s00857,192.168.1.210,203.0.113.90,"[9.82, 9.79, 9.7, 10.26, 10.35, 10.1, 10.09, 10.09, 10.4, 10.17, 10.13, 9.22, 9.43, 10.05, 9.93, 10.18, 10.1, 9.67, 10.15, 9.87, 9.67, 9.26]",True
s00663,192.168.1.78,198.51.100.7,"[31.67, 30.51, 27.8, 30.36, 29.71, 30.2, 30.66, 30.85, 28.76, 29.87, 31.89, 29.8, 30.52, 30.23, 28.96]",True
s00578,192.168.1.225,198.51.100.25,"[1.09, 2.49, 2.91, 1.17, 3.36, 3.47, 2.06, 0.59, 0.53, 1.2, 2.85, 66.51, 0.7]",False
s00431,192.168.1.231,52.84.12.33,"[13.0, 32.85, 9.06, 29.18, 43.36, 17.32, 44.88, 43.69, 38.76]",False
s00992,192.168.1.142,198.51.100.7,"[129.6, 124.99, 96.65, 89.41, 97.57, 92.33, 129.91, 136.72, 134.11, 127.09, 118.78, 130.84, 153.85, 124.62, 140.84]",True
s00065,192.168.1.75,151.101.1.140,"[9.46, 73.91, 20.5, 25.82, 16.89, 6.07, 30.04, 69.91, 21.96]",False
s00919,192.168.1.233,194.26.29.112,"[30.61, 31.48, 30.07, 29.92, 31.26, 30.45, 29.27, 30.16, 29.81, 29.8, 29.92, 29.13, 28.61, 30.06, 29.3, 30.7, 30.85, 31.4, 29.71, 30.85, 29.12]",True
s00491,192.168.1.141,52.84.12.33,"[0.09, 1.86, 15.99, 2.34, 3.44, 1.54, 3.06, 91.37, 3.24, 3.31, 1.72, 2.49, 27.56, 0.5, 1.17, 1.06]",False
s00511,192.168.1.45,17.253.144.10,"[22.67, 67.84, 31.85, 17.79, 18.49, 164.79, 22.17, 20.76, 58.58]",False
s01084,192.168.1.25,185.190.140.22,"[30.32, 29.32, 29.37, 30.34, 29.46, 28.69, 29.43, 30.02, 30.97, 30.29, 28.01, 29.84, 30.85, 32.04, 29.51, 28.61, 29.75, 29.89, 30.34, 28.08]",True
s00105,192.168.1.67,104.16.85.20,"[17.93, 17.24, 12.34, 38.14, 29.51]",False
s00434,192.168.1.150,151.101.1.140,"[46.64, 14.16, 26.45, 30.77, 106.79, 31.94, 11.94]",False
s00991,192.168.1.142,185.220.101.44,"[484.03, 704.28, 646.38, 663.86, 423.57, 582.09, 640.34, 499.16, 696.6, 538.24, 579.22, 651.55]",True
s00375,192.168.1.107,13.107.21.200,"[97.68, 40.93, 58.1, 15.41, 79.92, 50.1, 29.41, 43.97, 34.26, 12.66, 26.11, 26.42, 73.13]",False
s00300,192.168.1.248,104.16.85.20,"[98.32, 96.51, 57.81, 59.63, 20.12, 96.36, 110.6, 29.89, 46.55, 92.97, 14.23, 106.04, 144.52]",False
s00859,192.168.1.142,195.123.245.9,"[9.88, 10.2, 10.0, 10.11, 10.27, 10.06, 9.69, 9.78, 10.32, 9.94, 9.96, 9.68, 10.29, 10.21, 10.02, 10.27, 10.2, 9.7, 10.54, 10.21, 10.15, 9.71, 10.53]",True
s00863,192.168.1.10,185.220.101.44,"[9.6, 10.03, 10.05, 9.68, 9.83, 9.61, 9.63, 9.67, 10.25, 10.12, 9.59, 9.95, 10.1, 10.25, 9.92, 10.35, 9.64]",True
s00733,192.168.1.78,91.108.4.182,"[43.49, 46.52, 49.12, 47.91, 47.64, 40.8, 43.59, 41.4, 41.48, 46.93, 41.63, 41.38, 48.31]",True
s00156,192.168.1.245,151.101.1.140,"[36.86, 0.26, 56.75, 2.99, 3.36, 1.63, 1.13, 2.56, 1.74, 0.72]",False
s00303,192.168.1.14,17.253.144.10,"[0.6, 52.19, 35.93, 3.44, 3.44, 0.31]",False
s00421,192.168.1.170,13.107.21.200,"[52.85, 39.66, 29.89, 4.46, 4.64, 28.0, 5.6, 8.4, 69.95, 17.92, 13.13, 18.55]",False
s01194,192.168.1.142,195.123.245.9,"[60.98, 58.98, 57.98, 60.91, 59.97, 59.89, 60.56, 61.48, 59.58, 60.69, 59.04, 57.67, 59.86, 61.12, 58.83, 57.61, 56.94, 55.24, 60.84, 60.9, 59.13, 57.31, 60.94, 58.07, 60.59]",True
s00272,192.168.1.224,151.101.1.140,"[74.75, 133.76, 33.95, 23.95, 42.0, 39.22]",False
s00519,192.168.1.129,142.250.80.14,"[15.38, 45.21, 59.15, 92.45, 78.35, 1.35, 1.42, 43.54, 0.56, 19.22, 1.87, 0.24, 92.15]",False
s01146,192.168.1.142,185.190.140.22,"[347.64, 342.03, 220.75, 207.52, 296.77, 281.12, 367.08, 255.7, 332.4, 373.18, 356.96, 310.67, 312.51]",True
s00648,192.168.1.105,185.190.140.22,"[30.46, 30.4, 29.15, 32.73, 31.45, 32.26, 34.02, 23.75, 26.26, 32.57, 33.0, 25.8, 30.62, 27.25]",True
s00199,192.168.1.115,151.101.1.140,"[41.42, 17.62, 25.95, 44.06, 19.99, 29.5, 61.49, 47.02, 21.01, 83.2, 12.32]",False
s00573,192.168.1.159,151.101.1.140,"[101.95, 57.32, 80.42, 14.75, 53.81, 61.97, 26.75, 44.98, 69.1, 30.74, 25.25, 22.33, 135.91, 90.07]",False
s00109,192.168.1.177,17.253.144.10,"[72.14, 22.61, 14.76, 44.86, 28.07, 19.25, 31.38, 17.54, 46.14, 36.31]",False
s01008,192.168.1.10,185.190.140.22,"[29.07, 31.15, 31.48, 30.17, 29.58, 30.44, 30.23, 30.63, 29.75, 30.19, 30.05, 28.97, 29.38, 31.36]",True
s00951,192.168.1.44,198.51.100.7,"[58.43, 62.01, 59.56, 48.51, 54.77, 60.33, 68.43, 40.48, 44.38, 63.88, 60.1, 71.51, 57.52, 56.24, 55.93, 54.9, 59.07]",True
s00990,192.168.1.105,185.220.101.44,"[71.6, 25.84, 53.74, 34.86, 57.51, 70.19, 66.74, 66.27, 69.21, 55.28, 70.54, 52.54, 62.9, 73.76, 61.7, 49.29]",True
s00664,192.168.1.142,203.0.113.90,"[316.88, 295.99, 311.3, 268.39, 333.55, 302.53, 294.59, 296.02, 255.55, 307.71, 293.57, 315.57, 320.08, 297.02, 285.1, 290.87, 284.67, 349.83]",True
s00806,192.168.1.25,194.26.29.112,"[29.11, 29.89, 30.29, 30.52, 30.75, 30.0, 30.4, 30.55, 28.03, 30.03, 30.39, 30.97, 29.49, 30.68, 30.2, 31.0, 29.52, 30.52, 30.63, 29.29, 30.62, 30.45, 31.03, 31.39, 29.4]",True
s00045,192.168.1.6,142.250.80.14,"[14.98, 3.26, 17.36, 9.43, 4.49, 8.72, 35.0, 9.42, 18.44, 4.33, 13.01, 2.35, 24.21]",False
s00092,192.168.1.9,104.16.85.20,"[2.51, 0.49, 3.02, 0.93, 73.16, 2.43, 0.35, 1.91, 48.81, 1.86, 2.05, 42.22]",False
s00390,192.168.1.174,52.84.12.33,"[44.0, 27.69, 48.63, 89.21, 40.17, 52.85, 78.39, 75.92, 19.71]",False
s00965,192.168.1.233,45.154.255.88,"[114.9, 106.14, 128.17, 123.25, 135.96, 124.26, 129.16, 111.52, 117.21, 122.52, 105.32]",True
s00134,192.168.1.228,142.250.80.14,"[37.07, 48.8, 45.69, 21.81, 71.49, 90.47, 185.22, 20.49, 66.72, 22.38, 35.18, 45.58, 41.0]",False
s00418,192.168.1.104,52.84.12.33,"[12.21, 22.58, 24.69, 17.27, 21.51, 5.12, 3.67, 9.26, 12.73, 12.85, 21.64]",False
s00556,192.168.1.182,93.184.216.34,"[84.16, 72.35, 54.78, 41.92, 101.05, 30.11, 55.84, 33.03, 25.19, 41.35, 51.42]",False
s00571,192.168.1.101,151.101.1.140,"[50.54, 75.53, 37.74, 85.2, 45.59, 37.28]",False
s00077,192.168.1.81,17.253.144.10,"[7.78, 16.95, 31.14, 27.57, 21.81, 6.31]",False
s00671,192.168.1.210,198.51.100.7,"[57.19, 60.82, 59.34, 61.59, 60.44, 57.98, 59.77, 58.31, 59.48, 57.94, 59.63, 60.18]",True
s00081,192.168.1.193,17.253.144.10,"[90.45, 3.07, 94.73, 1.09, 93.55, 3.11, 2.42, 1.02, 3.3, 2.65, 2.93, 86.1, 1.03, 38.51, 0.5]",False
s00424,192.168.1.199,52.84.12.33,"[9.19, 85.5, 52.0, 106.8, 34.98, 23.9, 46.3]",False
s00613,192.168.1.10,198.51.100.7,"[98.78, 105.36, 123.39, 88.2, 111.83, 110.19, 119.71]",True
s00293,192.168.1.186,93.184.216.34,"[31.8, 1.73, 0.84, 0.25, 58.96, 2.92, 1.88, 2.01, 1.03]",False
s01064,192.168.1.233,185.220.101.44,"[9.9, 9.74, 9.94, 10.36, 9.34, 9.68, 9.58, 10.27, 10.06, 10.05, 10.29]",True
s00141,192.168.1.44,104.16.85.20,"[68.25, 21.98, 80.63, 18.28, 41.87]",False
s00621,192.168.1.78,195.123.245.9,"[230.5, 242.68, 218.37, 262.23, 248.79, 264.11, 245.92, 274.32, 279.46, 225.16]",True
s01134,192.168.1.78,194.26.29.112,"[85.89, 79.97, 82.02, 83.8, 76.58, 85.69, 103.85, 98.31, 82.58, 94.43, 98.48, 86.32, 104.14, 98.49, 91.05, 80.77, 94.05, 94.09, 84.73, 94.37]",True
s00810,192.168.1.142,194.26.29.112,"[586.88, 724.6, 585.76, 473.71, 682.67, 556.91, 638.4, 622.46, 661.51, 548.35, 585.96, 645.06]",True
s00760,192.168.1.10,185.220.101.44,"[29.91, 32.25, 23.77, 37.37, 25.85, 29.84]",True
s00047,192.168.1.77,142.250.80.14,"[18.87, 6.76, 65.23, 89.78, 7.25, 21.51, 6.14, 5.37, 43.79, 26.91, 24.05, 11.12, 41.97]",False
s00055,192.168.1.100,142.250.80.14,"[44.1, 5.39, 25.62, 48.01, 11.65, 10.48, 9.73, 35.23, 5.95]",False
s01058,192.168.1.78,91.108.4.182,"[19.36, 18.75, 19.96, 21.03, 22.16, 21.14, 19.61, 21.23, 19.36, 21.42, 23.43, 18.6, 19.89]",True
s01171,192.168.1.25,203.0.113.90,"[47.11, 46.95, 57.65, 50.94, 46.42, 50.33, 48.6, 49.41, 53.65, 52.69, 48.01]",True
s00513,192.168.1.212,104.16.85.20,"[55.94, 12.05, 28.1, 13.09, 6.22, 27.93, 7.53, 4.59, 13.62, 6.37, 52.29, 24.92, 24.1]",False
s00725,192.168.1.25,198.51.100.7,"[29.84, 30.37, 27.92, 29.8, 30.44, 30.82, 29.55, 29.61, 30.09, 28.93, 30.09, 30.71]",True
s00971,192.168.1.25,185.190.140.22,"[86.94, 97.67, 98.76, 69.23, 105.63, 104.82, 80.19, 94.03, 89.19, 108.19, 79.51, 82.71, 71.22, 95.53, 83.95]",True
s01053,192.168.1.210,203.0.113.90,"[114.06, 133.28, 117.23, 126.9, 132.41, 146.48]",True
s00357,192.168.1.19,17.253.144.10,"[32.85, 64.8, 41.55, 11.23, 45.25, 37.02, 26.09, 100.18, 45.92, 18.82, 30.8, 96.2]",False
s00280,192.168.1.149,93.184.216.34,"[13.54, 29.18, 41.76, 6.76, 26.27, 23.71, 41.57, 9.63, 25.27, 11.35, 23.64, 22.59, 19.04]",False
s00497,192.168.1.112,93.184.216.34,"[29.03, 60.39, 36.72, 40.99, 55.06, 14.77, 37.76, 188.36, 58.04, 24.37, 22.36, 30.06]",False
s01142,192.168.1.142,203.0.113.90,"[109.31, 112.76, 107.05, 102.47, 92.13, 88.37, 98.41, 95.53, 92.92, 104.81, 97.82]",True
s00976,192.168.1.44,91.108.4.182,"[82.82, 86.53, 100.78, 98.54, 81.24, 95.98, 95.83, 98.37, 90.79, 83.42, 103.25, 94.24, 94.08, 84.62, 93.25, 81.25]",True
s01119,192.168.1.44,203.0.113.90,"[97.29, 101.07, 110.47, 97.72, 93.89, 104.35, 105.98, 107.93, 103.8, 107.86]",True
s01114,192.168.1.210,198.51.100.7,"[552.02, 513.76, 613.16, 596.0, 624.38, 605.26, 593.15, 638.44, 560.7, 641.53, 619.2, 663.18, 527.08, 532.48, 682.14, 580.81, 688.21, 557.23]",True
s00726,192.168.1.210,198.51.100.7,"[49.41, 46.66, 41.96, 47.67, 54.51, 55.85]",True
s00343,192.168.1.192,198.51.100.25,"[2.24, 1.47, 3.37, 1.29, 46.68, 1.39, 64.7, 75.55, 3.26, 2.29]",False
s00914,192.168.1.25,185.190.140.22,"[141.16, 125.75, 84.1, 94.59, 120.91, 113.8, 126.36, 110.24, 104.63, 104.14, 128.81, 137.14, 117.49, 101.77, 144.83]",True
s00358,192.168.1.9,198.51.100.25,"[2.11, 25.79, 2.08, 2.45, 2.76, 1.81, 2.86, 32.7, 0.37, 0.31, 35.61]",False
s00144,192.168.1.60,93.184.216.34,"[38.76, 67.5, 17.58, 29.72, 27.19, 101.93, 20.54, 46.63, 113.95, 19.47, 29.87, 23.96]",False
s00985,192.168.1.25,203.0.113.90,"[634.83, 566.86, 492.5, 648.42, 597.87, 499.59, 496.58, 632.69, 565.13, 557.75, 669.26, 595.09, 516.23, 618.49, 612.71, 591.28]",True
s00043,192.168.1.55,17.253.144.10,"[1.1, 28.23, 45.85, 74.39, 10.29, 14.94, 23.58, 20.83]",False
s00741,192.168.1.78,91.108.4.182,"[32.65, 30.83, 30.26, 29.02, 29.78, 28.18, 29.57, 28.61, 28.42, 28.32, 29.77, 27.52]",True
s00952,192.168.1.44,45.154.255.88,"[100.67, 101.55, 79.75, 92.4, 90.0, 97.85, 85.44, 79.84, 94.19, 82.97, 90.86, 91.17, 85.49, 94.85, 97.81, 94.13, 89.6, 98.69, 89.38]",True
s00541,192.168.1.50,52.84.12.33,"[7.25, 48.7, 17.02, 4.56, 7.83, 15.06, 17.64, 44.02, 29.9, 34.35, 6.74, 18.56, 9.26]",False
s01180,192.168.1.142,185.190.140.22,"[126.36, 122.11, 125.22, 119.16, 118.85, 122.58, 114.08, 125.66, 120.98, 121.39, 125.79, 121.15, 106.52, 107.3, 111.77, 129.35, 104.82, 124.84]",True
s00732,192.168.1.25,195.123.245.9,"[79.04, 78.05, 104.08, 79.29, 79.88, 83.97, 93.23, 91.22, 89.59]",True
s00960,192.168.1.25,198.51.100.7,"[22.76, 32.19, 33.13, 26.97, 29.89, 28.05, 30.48, 27.3, 26.2, 33.43, 31.77, 27.97]",True
s01185,192.168.1.10,185.190.140.22,"[62.4, 60.53, 61.03, 62.91, 59.58, 61.18, 57.5, 61.17, 62.96, 59.41, 60.39, 62.07, 62.56, 58.1, 58.93, 58.83, 59.32, 58.47, 62.31, 61.22]",True
s00067,192.168.1.131,93.184.216.34,"[12.92, 28.43, 8.9, 8.45, 12.66, 9.79, 11.05, 47.39, 13.55, 15.71, 18.69, 17.18, 33.24, 35.2]",False
s00889,192.168.1.105,185.190.140.22,"[46.65, 49.57, 52.08, 55.46, 53.01, 51.68, 54.03, 50.42, 48.9, 52.54]",True
s00493,192.168.1.81,93.184.216.34,"[42.72, 14.44, 101.08, 28.12, 13.44, 79.36, 113.18, 97.14, 32.0, 28.48]",False
s00560,192.168.1.235,151.101.1.140,"[39.57, 58.8, 52.67, 93.31, 53.32, 47.29, 27.4, 18.46, 25.08, 32.95, 76.63]",False
s00861,192.168.1.44,203.0.113.90,"[64.71, 56.28, 61.47, 63.17, 63.21, 59.89, 61.1, 60.53, 55.82, 59.49, 57.85, 59.74, 56.66, 59.46, 57.97, 60.01, 60.4, 60.2, 59.52, 59.73, 56.2, 57.73]",True
s00978,192.168.1.210,91.108.4.182,"[59.78, 58.3, 53.32, 45.93, 52.57, 48.76, 43.57, 57.83]",True
s00220,192.168.1.234,34.120.55.12,"[49.52, 11.7, 45.76, 28.4, 3.32, 17.05, 67.11, 50.02, 10.38, 12.43]",False
s00215,192.168.1.135,142.250.80.14,"[74.66, 2.17, 2.63, 0.18, 2.94, 2.02, 2.34, 2.08]",False
s00258,192.168.1.230,52.84.12.33,"[15.97, 45.14, 26.01, 68.7, 47.38, 31.16, 29.87, 29.73]",False
s01090,192.168.1.44,45.154.255.88,"[50.33, 53.02, 37.03, 47.21, 37.44, 36.94, 48.91, 40.38, 51.13, 54.12, 45.62]",True
s00970,192.168.1.233,185.220.101.44,"[54.37, 46.6, 46.8, 49.0, 53.12, 36.76, 52.32, 42.21, 49.73, 51.66, 38.64, 44.93, 44.37, 36.21, 42.6, 50.79, 52.81, 52.96, 52.89, 37.31]",True
s00101,192.168.1.110,93.184.216.34,"[2.39, 2.64, 2.96, 0.79, 0.12, 54.76, 1.03, 3.45, 1.47, 30.82, 2.55, 0.49]",False
s00981,192.168.1.25,195.123.245.9,"[92.78, 108.94, 107.86, 98.35, 102.23, 110.19, 99.76, 96.2, 106.15, 105.07]",True
s00222,192.168.1.16,13.107.21.200,"[30.52, 1.8, 2.96, 2.06, 60.04, 21.37, 0.33, 0.84]",False
s00224,192.168.1.209,198.51.100.25,"[36.18, 62.07, 10.94, 10.91, 18.33, 64.82, 16.98, 14.56, 30.59, 15.08, 11.61, 51.98, 6.02, 5.77]",False
s00112,192.168.1.183,142.250.80.14,"[44.82, 13.56, 75.72, 82.17, 80.49, 7.27]",False
s00216,192.168.1.17,17.253.144.10,"[14.62, 28.55, 47.58, 49.1, 9.59, 2.38]",False
s01069,192.168.1.10,203.0.113.90,"[59.94, 58.32, 58.82, 58.64, 57.3, 55.74, 59.09, 60.2, 58.1, 57.97, 62.33, 61.2, 60.01, 61.68, 59.81, 64.05, 58.42, 58.12, 58.37, 61.42, 61.58, 63.79]",True
s00577,192.168.1.88,198.51.100.25,"[7.97, 56.77, 67.49, 46.47, 41.0, 65.75]",False
s00758,192.168.1.78,198.51.100.7,"[29.98, 29.96, 29.25, 31.63, 29.6, 30.3, 29.92, 30.46, 30.75, 30.71, 30.25, 31.84, 29.83, 30.87]",True
s00814,192.168.1.233,185.220.101.44,"[100.94, 105.52, 91.29, 102.76, 107.19, 97.7]",True
s00847,192.168.1.233,185.220.101.44,"[57.58, 50.12, 64.54, 64.14, 63.79, 67.26, 63.56, 67.71, 60.1, 63.79, 63.27, 52.02, 67.13, 64.86, 71.72, 66.31, 56.44, 63.91]",True
s00708,192.168.1.25,45.154.255.88,"[595.48, 699.0, 547.99, 742.91, 591.88, 710.93]",True
s00316,192.168.1.195,52.84.12.33,"[51.64, 101.42, 30.15, 28.26, 41.56, 107.99, 70.24, 26.03, 34.76]",False
s01172,192.168.1.25,194.26.29.112,"[9.92, 9.55, 9.64, 10.5, 9.89, 10.42, 10.32, 9.68, 10.12, 10.16, 9.73]",True
s00433,192.168.1.217,198.51.100.25,"[90.77, 47.58, 52.19, 0.1, 1.55, 1.97, 63.0, 0.72, 2.87, 3.14, 3.21, 52.45, 2.78, 1.88, 1.76]",False
s00743,192.168.1.25,203.0.113.90,"[87.62, 95.99, 92.96, 94.92, 88.11, 90.39, 83.94, 94.94, 89.24, 81.74, 83.57, 97.65, 97.77, 97.36, 92.85, 98.56, 92.72, 95.42, 87.72, 89.16]",True
s00090,192.168.1.8,93.184.216.34,"[103.51, 68.18, 19.3, 45.85, 21.2, 29.07, 180.2, 23.92, 36.13]",False
s00882,192.168.1.25,185.220.101.44,"[51.92, 75.37, 72.42, 51.62, 58.17, 70.9, 57.38, 58.84]",True
s00667,192.168.1.78,198.51.100.7,"[102.06, 100.42, 96.62, 106.89, 94.22, 104.51, 93.4, 113.23, 94.75]",True
s01143,192.168.1.210,194.26.29.112,"[60.18, 55.24, 64.01, 59.23, 58.2, 61.98, 58.37, 61.21, 53.52, 52.17, 54.96]",True
s00509,192.168.1.246,104.16.85.20,"[27.01, 40.02, 7.54, 14.58, 18.1]",False
s00797,192.168.1.142,185.190.140.22,"[261.11, 215.15, 286.62, 266.37, 262.01, 238.69, 235.03, 237.37, 210.1, 281.61, 237.72]",True
s00416,192.168.1.64,142.250.80.14,"[25.06, 6.87, 8.88, 43.21, 54.41, 20.66, 35.41]",False
s00886,192.168.1.10,185.190.140.22,"[125.11, 107.57, 117.61, 111.97, 120.32, 127.42, 125.79, 116.55, 126.62, 124.2, 150.68, 96.07]",True
s00309,192.168.1.144,151.101.1.140,"[43.7, 52.97, 30.52, 35.7, 35.38, 18.06, 41.26]",False
s00774,192.168.1.233,91.108.4.182,"[16.33, 16.21, 17.92, 13.62, 16.08, 15.72, 16.89, 14.55, 16.45, 16.28, 14.84, 17.4, 16.6]",True
s00440,192.168.1.218,198.51.100.25,"[21.85, 1.9, 23.79, 69.68, 0.98, 2.15, 0.79, 0.95]",False
s00719,192.168.1.10,91.108.4.182,"[27.47, 30.24, 29.33, 30.08, 30.71, 34.06, 28.84, 28.22, 29.73, 29.77, 30.57]",True
s00056,192.168.1.75,93.184.216.34,"[33.7, 181.24, 64.22, 69.48, 10.96, 33.85]",False
s00232,192.168.1.230,151.101.1.140,"[27.35, 31.8, 31.01, 21.91, 11.82, 48.87, 35.71, 42.07]",False
s00516,192.168.1.133,198.51.100.25,"[23.11, 40.7, 83.52, 16.82, 35.45, 45.63]",False
